Company,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,State
CMP321,-0.045411538,-0.008831912,0.022112198,0.07117033,-0.009282791,-0.020583577,-0.023242802,-0.008969033,-0.014627582,0.004598538,0.006286374,-208.1867099,-0.022112198,0.303178022,0.414926374,-0.009581434,-0.006780769,0.00207321,0.000137752,0.001139802,0.076476374,0.536421978,-0.017318055,0.02686989,-108.5082418,0.114576923,2.939223626,-0.000456758,-0.004757709,0.000799505,0.017362637,-0.012220165,0.010344835,-0.111657143,-4.653791209,-0.012255451,0.004095879,0.000437656,8.97833E-05,-0.006067582,0.703740659,-0.019583131,-0.069902747,-0.03264,-0.034111319,-0.015993066,0.308954396,-188.4247253,0.299085165,0.017318242,0.164576923,-0.010280313,-0.015311022,126.3005495,-0.007926255,0.019557527,-0.025780414,0.001127444,0.000986084,0.014539962,-0.654846484,-1.212544505,-0.699935714,-2.636451978,0.321608791,-0.249269231,-0.007417582,2145.646154,-7.468447802,0.846703297,-1.511951648,-0.021978022,-0.607142857,0.337807692,14.72486264,14.71847253,0.387274725,0.229395604,-0.617307692,0,0.127871538,1,1,HEALHTY
CMP322,-0.092695,-0.0144975,0.03661,0.081805,-0.005976,-0.0739825,-0.006945,-0.031822,-0.1415075,-0.0203645,-0.031845,-0.278215,-0.0366115,2.2704,0.4676,-0.040289,0.209725,-0.001773895,-0.00247,-0.00247975,0.135255,0.1247,-0.081195,0.042135,-95.9315,0.09,-6.9842,0.085579,-0.0055305,0.002925,-1.49705,-0.07052,0.0108,0.208445,-20.09,-0.0202976,0.16085,-0.0058992,0.075495,0.03179,1.59935,-2.584505,-0.20358,-0.0513975,-0.697425,-0.016248,2.2704,-154.165,2.1095,0.081195,0.293,-0.06871,-0.008435,40.441,-0.062625,-0.03476,0.458925,0.0242675,0.0806925,-0.109185,0.7195,-1.3271,4.5523,-1.8665,17.5785,-0.64,-1.225,288.3,-167.20605,0.9,-8.868,-2,-0.5,17.597,4.2275,4.0915,0.75,-0.5,-1.4,0,-0.154165,1,1,DISTRESS
CMP323,-0.0024,-0.005757654,0.019825,-0.063340357,0.003205393,0.003030393,-0.028834643,-0.010350093,-0.017547036,-0.023044957,0.033313929,0.0673425,-0.019823929,0.169696429,-0.408432143,0.009957179,-0.320158214,-0.005103119,0.0188965,-0.009709925,-0.164908214,0.103496429,0.018344679,0.030283214,-23.27617857,0.086285714,-2.001757143,-0.01545,-0.010458214,-0.002112143,-3.232246429,0.012023214,0.018354286,-0.305185357,7.184642857,-0.008848679,-0.022873214,-0.006328727,-0.002970607,-0.032580357,-0.040189286,2.4254175,0.059275714,-0.02102665,0.022293929,-0.008894143,0.171189286,-393.2146429,0.192567857,-0.018344286,0.00375,0.011736671,0.008449536,26.94178571,0.006959286,0.032556071,0.010312357,2.58179E-05,-0.000626136,-0.019538571,-0.470728571,-0.975153571,-1.149180357,-2.579007143,-13.57734286,-0.596714286,-0.364285714,269.7464286,-47.24080214,0.904464286,-3.645635714,-0.125,-1.455357143,-5.34525,5.686142857,4.975678571,0.046142857,-0.732142857,-1.636607143,0,-0.067301429,1,1,DISTRESS
CMP324,-0.1769,-0.146663,0.04921,0.09458,-0.193627,-0.072921,0.02444,-0.25974,-0.30824,-0.118315,-0.00675,-12.6244,-0.04921,0.21746,0.6465,-0.34334,1.3565,-0.003406,0.010555,-0.010268,0.17252,0.2785,-0.39563,0.06617,-377.27,-0.057,6.2413,-0.319013,-0.016961,0.03569,9.2898,0.01151,0.03872,0.712,-6.367,-0.25017,-0.028142,-0.009462,-0.29385,-0.01235,0.323,-1.963414,-0.086,-0.36424,-0.13233,-0.28109,0.21746,-324.6,0.24561,0.39564,0.1091,-0.303215,-0.216339,10.79,-1.036244,-0.07526,-0.243574,-0.018763,-0.021237,-0.15608,0.2925,-8.276,11.0508,0.898,90.068,-3.963,-1,331.4,-364.7604,-0.2,-36.897,-4,0,21.653,4.24,4.092,1,0,0.2,0,-0.29856,1,1,DISTRESS
CMP325,0.036601,-0.0085663,-0.138799,0.0123725,-0.00957621,0.023175,0.0064223,0.004674,0.006309,-0.0226259,0.0105848,-1.856684,0.138799,-1.750316,701.06327,-0.11456,-0.42133,0.00040273,-0.1263385,0.00146469,0.072877,0.063443,0.05538233,-0.01259,-29.5715,0.1745,-0.0550509,-0.118129,-0.1262076,0.0011639,-1427.96145,-0.272429,0.106876,-0.26662,-1.3182,-0.052364,-1.120598,-0.0135411,0.044389,-0.041623,-0.0089818,-0.683238,0.693078,-0.0431879,0.586401,-0.0250359,-1.750316,540.49,-0.629718,-0.055385,0.54406,-0.1771645,0.003161794,-4.0237,-0.0826474,0.0083654,-0.0751515,0.000538785,0.0553677,0,-0.52771,-1.22156,-0.450975,-5.62697,-20.8391,1.2598,-0.7225,338.22,-117.37239,-0.965,-4.2671,-0.4,-0.9,-1.6607,4.2778,4.1655,0.4375,-0.225,0.74,0,-0.085782,1,1,DISTRESS
CMP326,-0.29966,-0.0779215,0.131055,-0.175555,-0.05826435,-0.207633,-0.16253,-0.081911,-0.24405,-0.087994,-0.01029,-4.683095,-0.131055,2.35005,-1.84235,-0.0546,-0.03975,-0.010695,0.030694,-0.0493295,-0.41305,0.76515,-0.04924,0.19734,-960.655,0.285,-19.12435,0.034395,-0.06629,-0.004615,-10.00945,0.04648,0.140085,-0.49635,19.6785,-0.2074475,0.106535,-0.0040645,-0.0327395,-0.06683,1.1323,-0.604185,-0.2125,-0.352595,-1.4279345,-0.1247225,2.35005,-2186.995,2.24349,0.04924,0.074,-0.0523095,-0.094055,36.87,-0.467227,-0.017475,-0.80172,-0.0094965,-0.0142145,-0.040333,0.7195,-1.3271,4.5523,-1.8665,17.5785,-0.64,-1.225,288.3,-167.20605,0.9,-8.868,-2,-0.5,17.597,4.2275,4.0915,0.75,-0.5,-1.4,0,-1.049745,1,1,DISTRESS
CMP327,0.000527273,-0.005822393,-0.000753515,0.026628121,-0.001930885,0.003063745,-0.010116606,-0.006963314,-0.029937063,0.006768852,0.010304424,0.027202545,0.000753515,-0.033672121,0.070492121,-0.002860218,0.002658788,-0.000489412,-0.001214743,-0.001728412,0.018320182,0.143723636,-0.001177576,0.007240545,-16.85031982,0.07710303,-1.651531515,-0.006821864,-0.007994412,0.001493758,0.142395758,-0.014517212,0.009203636,-0.022604242,-3.859133333,-0.00772656,-0.050676364,-0.001637315,0.004009739,0.000575576,0.078713333,-3.020010545,0.011353515,-0.024350574,-0.001100115,-0.007357228,-0.031598182,18.95993939,0.017012121,0.001177576,0.104842424,-0.003829029,0.005732424,71.19169697,-0.172634424,0.007480915,0.021809603,0.001342499,0.001969677,-0.003997152,-0.382805058,-0.871706121,-0.414582303,-2.577915758,-1.304309697,-1.139606061,0.009145455,465.2769697,-21.05868061,0.408975758,-2.593186667,-0.004041212,-1.511133333,-0.008357576,8.041375758,7.429854545,0.06670303,-0.412648485,-0.821615697,0,0.033935267,1,1,DISTRESS
CMP328,0.050227956,0.002979453,-0.014461231,-0.012090484,1.05033E-05,0.030525226,0.025905209,0.009087609,-0.012662154,0.016956982,0.008705231,-0.266772967,0.014461231,-0.351658242,0.196360659,0.003705589,-0.045763297,-0.000944229,0.001834407,-0.000698963,-0.029073099,-0.113045934,0.001590127,-0.021819582,76.37956044,0.240454945,0.846536484,-0.034972484,0.007359108,0.00435611,0.490810901,0.022734308,-0.011939582,-0.055223077,-6.122175824,0.002894558,0.013740607,-0.000661891,0.000489725,0.001069209,-0.232069451,-0.030958147,0.055080835,0.008621407,0.184487802,0.006018991,-0.350288571,326.5358242,-0.36539956,-0.00159011,0.219395604,0.005413409,-0.002121279,281.7547033,-0.006382411,-6.02637E-05,-0.079722299,-0.000331706,-0.000846634,-9.08681E-05,-0.610921519,-1.236299341,-0.460171099,-2.67213611,0.22832022,-0.220608791,-0.049340659,2027.028791,-13.74540721,0.712692308,-1.835419758,-0.070879121,-0.630769231,0.43183956,14.2391956,14.11382857,0.379894505,0.19532967,-0.517362637,0,0.358863292,1,1,HEALHTY
CMP329,-0.023888462,-0.01154332,0.003587143,0.02608956,-0.011045868,-0.010660879,-0.020331099,-0.011512041,-0.035508121,-0.006795566,-0.002182857,-2.347641758,-0.003561648,0.027387363,2.69941978,-0.011675731,0.075612637,0.001236862,0.00146623,0.000926294,0.03492033,0.05595,-0.014715407,0.008477473,-64.67789011,0.087076923,0.421235165,-0.011786934,-0.004890813,-0.009585577,0.533663187,-0.010892154,0.007451758,0.056370879,-4.341054945,-0.013690263,-0.01663639,0.000404254,-0.001223903,0.001969176,0.11901044,-0.025293051,-0.060272527,-0.080708516,-0.027497363,-0.017877393,0.028901648,-52.48516484,0.044021978,0.014715385,0.108989011,-0.012542044,-0.012425659,128.4308791,-0.029445237,-0.003908352,-0.02040469,0.000245729,0.000392168,-0.002695802,-0.651864791,-1.193391703,-0.454600989,-2.649080769,0.307946154,-0.176412088,0.009340659,2353.732967,-1.897327473,0.692307692,-0.959458242,0,-0.521978022,0.403714286,16.07582418,15.91324725,0.415285714,0.348901099,-0.343406593,0,-0.037866176,1,1,HEALHTY
CMP330,-0.019841374,-0.007501901,0.014958901,0.006362747,-0.006545143,-0.010235766,-0.00496394,-0.019352956,-0.00582022,0.010680725,-0.001552363,-2.099661209,-0.014958901,0.109349835,60961.09736,-0.017716319,0.074658242,-0.002323334,0.005147248,-0.00540606,0.01072967,-0.006166374,-0.016118681,0.008683308,24.95221978,0.192631868,-0.985827473,-0.040136423,0.006274879,-0.001623846,26303.08056,-0.002047082,-0.005273187,0.050603297,0.036553516,-0.033206363,0.030882033,-0.003736967,-0.009077682,0.003829286,0.077558242,0.066783681,-0.038520934,-0.019122863,-0.044046995,-0.020408714,0.133116319,59.37857143,0.078464066,0.016118681,0.208785714,-0.011743132,-0.005600956,211.8662088,-0.025562088,1.93022E-05,-0.062732275,-0.001435723,-0.002352131,0.003236264,-0.652860659,-1.199779121,-0.536363077,-2.644845714,0.31252989,-0.200725275,0.003752747,2284.385714,-3.754387363,0.743769231,-1.143646154,-0.007323407,-0.550368132,0.381593407,15.62548352,15.5148022,0.405978022,0.309071429,-0.434707802,0,0.071238901,1,1,HEALHTY
CMP331,0.08312,-0.02551,-0.023344,0.309655,-0.050651,0.019795,0.045906,-0.086035,-0.068176,0.010548,0.003074,5.1669,0.023344,-0.065305,1.0053,-0.112197,1.68657,-0.0087635,-0.00663859,-0.0181591,0.50257,0.90394,-0.089061,-0.01672,-310.2,-0.0671,0.82287,-0.2163353,-0.00662444,-0.006972,1.01602,-0.082154,0.012006,-0.2838,-26.6171,-0.042845,-0.0132187,-0.0140481,-0.17139,0.001047,0.42196,-0.368433,0.08321,-0.055964,0.017755,-0.006654,-0.065863,-95.08,-0.052085,0.089061,0.1533,-0.11711,0.038991,4410,-0.174239,0.0179427,-0.0181004,0.011575758,0.012632155,-0.003703,0.1632,-0.95241,5.825118,-0.49838,-3.3547,1.207,-0.42,4860.8,-15.54503,-3.41,-0.6558,-7.02167E-17,1.6,-1.52,32.77,30.11,0.975,1.95,5.36,0,-0.09508,1,1,HEALHTY
CMP332,-0.099753571,-0.060552693,0.046448214,-0.128445714,-0.057416286,-0.026888107,0.005112857,-0.120038429,-0.144799929,-0.041673233,0.030438571,-2.373150357,-0.046448214,0.247392857,-0.611175,-0.095250536,-0.186825,-0.007713318,0.056999179,-0.027983271,-0.249325714,-0.347460714,-0.059871857,0.057326429,-135.7324286,0.113107143,-0.338828571,-0.102036929,-0.010878564,0.050491071,-10.40771429,0.315050357,0.024552143,-0.411460714,10.12478571,-0.097819664,-0.021679986,0.012463468,-0.1550975,-0.017874643,-0.167949643,-3.0408725,-0.047742857,-0.231621786,-0.030054857,-0.125799843,0.266735714,-90.96785714,0.269076786,0.059869643,-0.123575,-0.085025036,-0.054120389,6.581428571,-0.177421814,-0.014306786,-0.093618179,-0.005263118,-0.026836657,-0.009410607,-0.92186875,-1.452628571,-1.839782143,-2.289596071,-10.46238214,-1.355428571,-0.116642857,259.825,-10.25574071,0.703607143,-3.188946429,0.047619286,-1.5,-5.172928571,6.73675,5.550464286,-0.045607143,-0.773785714,-1.477410357,0,-0.090971279,1,1,DISTRESS
CMP333,0.073863636,-0.005066527,-0.008730909,-0.122127273,-0.004587273,0.022604436,0.011373455,0.0070389,-0.014093,-0.010399527,0.015474091,-1.306681818,0.008730909,-0.050511909,-0.445433636,0.011046273,-2.894077273,-0.006013375,0.005381734,-0.013296485,-0.203507636,-0.508416364,0.015240636,-0.007129636,-51.05854545,0.211972727,0.331959091,-0.023576327,-0.001601336,-0.001814,-4.180295455,0.027808364,0.001137091,-3.449672727,10.44886364,-0.011422909,-0.006412636,-0.00413536,-0.027236491,-0.007730545,-0.256953636,-0.085653773,0.167831091,0.004071636,0.038364473,-0.007006418,-0.052949364,-84.26727273,-0.044098091,-0.015240636,0.126918182,0.016249909,-0.008086909,55.05881818,-0.020790855,0.026275591,-0.064449691,0.003686168,0.001243926,0.000606455,-0.693369609,-1.380218,-0.273933636,-2.183537273,5.609677273,-0.423281818,0.009545455,2700.525455,-0.932412727,1.085454545,-1.030691818,-0.195454545,-0.227272727,3.975290909,17.20309091,17.42686364,0.550945455,0.522727273,-0.562727273,0,-0.072792091,1,1,HEALHTY
CMP334,0.018469121,-0.010383736,-0.006357527,-0.032126484,-0.006852995,0.003019835,0.049872582,0.03798967,-0.028997363,0.01257,-0.003139615,235528.3021,0.006357527,-0.025023736,-1.01857033,-0.00892422,0.579559341,-0.002711852,-0.000229889,-0.006076857,-0.049521703,-0.169558791,0.002591165,-0.00615967,36.45879121,0.283434066,0.429224725,-0.006235813,-0.000198264,0.010891209,-1.318851264,0.111530879,-0.000177473,1.291495055,18.6337033,-0.011897637,-0.000795341,-0.00146144,0.016960901,-0.001964176,-0.076650934,0.012228116,0.074724176,-0.035308791,2.58242E-06,-0.012085824,-0.023562857,186.4104396,-0.024229615,-0.002591209,0.210956044,-0.004193248,-0.004486253,401.0831868,0.004042657,-0.009214709,0.001285753,0.002284308,0.002976779,0.007915167,-0.651864791,-1.193391703,-0.454600989,-2.649080769,0.307946154,-0.176412088,0.009340659,2353.732967,-1.897327473,0.692307692,-0.959458242,0,-0.521978022,0.403714286,16.07582418,15.91324725,0.415285714,0.348901099,-0.343406593,0,0.186411593,1,1,HEALHTY
CMP335,0.080407692,0.004159363,-0.019422945,-0.035478703,-0.003093389,0.021203563,0.063044725,0.011972187,0.002597341,0.004441312,0.003340396,1.238505495,0.019422945,-0.104677165,0.023658901,0.000761477,-0.16614,0.011376149,-0.001215208,0.032958002,-0.049155846,0.47071978,0.012620484,-0.017862549,11.12208791,0.174683516,-0.398965451,0.015285857,-0.001560145,0.00440011,-0.415869011,0.042772725,-0.002501275,-0.126061538,-2.152901099,0.004971767,-0.01105138,0.021844657,-0.000187129,-0.010113835,-0.159246571,-0.028382656,0.646843077,0.130533132,0.021012088,0.013957721,-0.107134308,30.06791209,-0.093625934,-0.012620484,0.12770989,-0.000497673,-0.002030769,195.6531429,0.005520516,-0.002027273,0.059002968,-0.00031966,-0.000325949,-0.003136015,-0.657883912,-1.322124264,-0.42341611,-2.695345275,0.158816264,-0.200397802,-0.033626374,2124.355385,-12.08488,0.617362637,-1.941989011,-0.063736264,-0.593406593,0.366591209,14.86342857,14.67322198,0.386716484,0.252747253,-0.364615385,0,-0.001103681,1,1,HEALHTY
CMP336,0.024015,-0.000957,-0.050223,0.192749,0.002042,0.015030958,-0.001232,-0.178103,-0.059755,0.0027,-0.033976,-82694.5037,0.050223,-0.40727,0.91838,-0.192405,-3.3617,-0.0207625,-0.00040611,-0.016858,0.355263,0.52963,-0.072807,-0.049007,-143.258,0.1464,-42.78711,-0.0764623,-0.00121468,-0.047291,0.400128,-0.918656,0.001121,-8.5801,-34.49,0.009453,-0.0061539,-0.2474669,0.016768,0.036663,0.357099,-0.1791564,-0.04832,-0.118277,0.04235086,0.016694,-0.40793,-26.84,-0.40114,0.072807,0.5906,-0.217449,0.0189668,3385.15,-0.07295534,0.01063253,-0.089067,-0.00129367,0.00173923,0.016349,0.1632,-0.95241,5.825118,-0.49838,-3.3547,1.207,-0.42,4860.8,-15.54503,-3.41,-0.6558,-7.02167E-17,1.6,-1.52,32.77,30.11,0.975,1.95,5.36,0,-0.122484,1,1,HEALHTY
CMP337,-0.26438,-0.061054,0.055646,-0.09697,-0.086237,-0.090133,-0.268823,-0.045124,-0.073287,-0.052763,-0.056698,14.3251,-0.055646,0.21628,-0.24718,-0.070084,-105395.8615,-0.0306986,-0.0056035,-0.0978449,-0.03959,-0.342416,-0.050762,0.033433,-171.118,0.3315,-2.92566,0.095821,0.022212,-0.060298,-1.88914,0.006149,-0.021742,-270492.5881,11.129,-0.076239,0.0666146,-0.0299158,0.0482334,0.063494,-0.0542,-0.0741143,-0.231096,-0.173339,-0.165724,-0.188925,0.217457,-12.62,0.149658,0.050762,0.1789,-0.055906,-0.083821,243.13,-0.0282704,0.0058207,0.187466,0.00778612,-0.00075866,-0.0155569,0.1632,-0.95241,5.825118,-0.49838,-3.3547,1.207,-0.42,4860.8,-15.54503,-3.41,-0.6558,-7.02167E-17,1.6,-1.52,32.77,30.11,0.975,1.95,5.36,0,-0.134301,1,1,HEALHTY
CMP338,0.222841,-0.00094,-0.012923,0.025145,0.021786,0.0556685,0.221654,-0.060821,-0.007908,0.003995,0.042086,47.57898,0.012923,-0.02517,-16.69108,0.017388,5.8718,6.11E-05,-0.01088839,0.0117289,-0.051174,0.090994,-0.025723,-0.013582,-21.742,0.2117,4.93308,-0.043725,0.0006584,0.041897,-53.397408,0.052117,-0.005343,-3.043,-4.56431,-0.103174,0.0004557,-0.0151498,0.018936,-0.038482,0.026493,-0.1199333,0.11703,0.032371,0.0762656,0.03935,-0.028241,-10.85,-0.025625,0.025723,0.2854,0.024817,0.011587,410.96,-0.045226,0.000073324,-0.1977322,0.00109839,0.00401049,0.007873,0.1632,-0.95241,5.825118,-0.49838,-3.3547,1.207,-0.42,4860.8,-15.54503,-3.41,-0.6558,-7.02167E-17,1.6,-1.52,32.77,30.11,0.975,1.95,5.36,0,-0.010819,1,1,HEALHTY
CMP339,-0.002696,-0.0165956,-0.054196,-0.01691,-0.020295,0.00507106,-0.017061,-0.018809,-0.08224,-0.010638,0.000202,-2.45009,0.054196,-0.327461,2.5868,-0.022458,8.6403,0.02411396,0.0036088,0.0714649,-0.06713,-0.035583,-0.031951,-0.004869,-239.243,0.4153,-20.36863,0.056955,-0.0493292,-0.004795,-5.00362,-0.000147,0.046126,5.5331,-4.7407,-0.063317,-0.196983,0.0340197,0.091571,0.008257,-0.2928,-0.149056,0.069096,-0.025184,0.0450973,-0.007561,-0.385329,-264.81,-0.130468,0.031951,0.3934,-0.019536,-0.030038,524.316,-0.0256655,-0.00041349,-0.170322,0.0037615,0.00443665,-0.0118769,0.1632,-0.95241,5.825118,-0.49838,-3.3547,1.207,-0.42,4860.8,-15.54503,-3.41,-0.6558,-7.02167E-17,1.6,-1.52,32.77,30.11,0.975,1.95,5.36,0,-0.245867,1,1,HEALHTY
CMP340,-0.1457,-0.026145,0.11134,-0.114615,-0.041336,-0.079374,0.163,-0.0296275,-0.036105,-0.0713465,0.025895,-0.76013,-0.11134,2.6401,-0.52765,-0.0395495,1.04735,-0.0037045,0.0931035,-0.010061,-0.14905,0.7286,-0.022755,0.105275,-91.32,0.181,1.4741,-0.245532,0.0060695,0.19616,-5.92315,0.455025,-0.00069,1.3318,26.43,-0.0304725,0.1344795,0.0007055,-0.499035,-0.017425,1.11155,-0.422635,-0.80965,-0.240865,0.007895,-0.0428215,3.01465,-338.015,2.5056,0.022755,0.0065,-0.03724,-0.04629,42.95,-0.2872675,-0.1259,-0.085775,-0.014051,-0.025693,-0.0392435,-0.630595,-3.396805,7.60545,-1.165,-39.712,-4.4,0.3,1331,-3.184,-11.4,-11.0795,-0.5,-1.5,2.3,25.8,18.2,0.5,3,14.4,0,-0.33804,1,1,HEALHTY
CMP341,-0.115642857,-0.020846371,0.052672857,-0.12879,-0.021860971,-0.0478862,-0.115538571,-0.010772171,-0.002161714,-0.041474914,0.045215429,-13905.21598,-0.052672429,1.865788571,-0.542494286,-0.008368691,-1.074274286,0.009764114,0.008136457,-0.004130057,-0.233261143,1.743042857,-0.007445143,0.093102571,-129.0542857,0.338314286,2.77086,0.205734971,-0.040429914,0.034572857,0.068505714,0.113712,0.062500857,-1.5882,27.50762857,-0.030748457,-0.065303143,0.019369029,0.1966612,-0.044793543,1.21756,0.105098286,0.026465714,0.005273171,-0.054099429,-0.034029,1.898042857,-338.0771429,1.93108,0.007445143,0.221114286,-0.013372171,-0.028535629,449.8605714,0.032678457,-0.000566514,0.066500809,0.001834661,0.000786123,-0.008118571,-0.820486,-2.170285429,1.971076286,-2.716225714,-9.227942857,1.1328,-0.554285714,5227.971429,-17.22760857,-0.457142857,0.908685714,-0.371428571,1.085714286,-1.046142857,30.88571429,30.26328571,1.060714286,1.714285714,2.171428571,0,-0.336612286,1,1,HEALHTY
CMP342,-0.07256,-0.0443003,0.031507,0.46603,-0.080713854,-0.02503,-0.137413,-0.00974216,-0.088959,-0.0618916,-0.007596,-722237.1,-0.031507,0.268547,17.92302,-0.017313331,-0.8776,-0.00960488,0,-0.0122206,0.54728,-3.3318,-0.01572414,0.017433,-454.812,-0.1463,5.0132,-0.2681117,0.0140731,-0.081396,-3.84283,-0.0350452,-0.015587,-1.098,-15.84918,-0.0500317,0.0671848,-0.005640594,-0.267892,0.0116619,3.6486,-0.687701,-1.03079,-0.863959,-0.000361,-0.0936176,0.268562,-551.04,0.201346,0.015723,-0.0347,-0.01708632,-0.0671087,-9133.1,-0.229869,0.066336,0.0777379,-0.016504,-0.00301955,-0.0876607,2.192301,1.524109,12.38651,1.69042,-18.4245,-1.6558,-0.34,2628.8,-14.04649,-7.49,6.0149,0.3,0.1,0.64,31.83,27.27,0.5,2.55,10.04,0,-0.583865,1,1,HEALHTY
CMP343,0.002072066,-0.006086073,0.016967978,0.027996857,0.000232646,0.004021594,0.014466176,-0.011367644,-0.00738273,7.69826E-05,0.027054835,-0.640509451,-0.016967978,0.25123033,-0.054948791,-0.005486145,0.251839341,0.0016283,0.002794077,0.000783762,-0.013559121,1.512153407,0.002233648,0.023032725,-30.92173275,0.084756044,6.91606022,-0.000222402,-0.006064626,0.029090527,41417.11713,0.012574022,0.012069231,0.339507253,2.946494505,-0.01431293,0.008699095,-6.54901E-05,-0.023029415,-0.031726244,0.312732593,0.162520523,0.253103538,0.03110366,0.039343475,-0.011066973,0.256424176,-59.28832967,0.242527912,-0.00223367,0.117450549,-0.007609154,0.008173923,238.6070989,0.017460881,-0.001354998,-0.043119461,0.001604815,0.002510966,0.006028246,-0.563951259,-1.150479385,-0.496936264,-2.648887868,0.298027033,-0.240810989,-0.065054945,1929.7,-15.40619385,0.808021978,-1.72879033,-0.078021978,-0.668131868,0.497017582,13.61483516,13.55469011,0.373098901,0.137912088,-0.67010989,0,0.008326286,1,1,DISTRESS
CMP344,0.06978,-0.0618398,-0.003424,-0.147956,-0.0804846,0.013548,-0.10408,-0.013199,-0.099503,-0.035331,0.010401,22324.5324,0.003424,-0.003966,-0.253616,-0.067031,-0.365845,0.0170645,-0.00272791,0.0404265,-0.177485,-1.05754,-0.055962,-0.003146,-182.023,0.2312,-0.317144,-0.1073145,-0.00027729,-0.04105,-0.23925,0.255911,-0.000349,-0.726002,54.426,-0.073969,-0.00085014,0.0976359,-0.346421,-0.0091244,-0.238477,-0.317918,3.82549,-0.54147,0.01818,-0.171549,-0.003966,-32.64,-0.003118,0.055962,-0.0944,-0.0662,-0.0817878,-118.25,-0.1137522,0.058548,-0.0024324,0.00315502,-0.00325418,0.0042391,-0.338932,-1.400322,2.75199,-1.36758,-7.51964,1.2543,-0.595,5564,-19.48877,-0.725,1.0294,-0.2,1.6,-1.5034,32.27,31.9602,1.1811,1.875,2.6,0,-0.090659,1,1,HEALHTY
CMP345,0.046975175,-0.003531479,-0.004829895,-0.00187021,-0.001840346,0.006474091,-0.068396049,-0.030033252,-0.006058465,0.016779272,0.003374231,1921.681154,0.004829895,-0.009881993,0.297199441,-0.012606783,-0.005703944,-0.003234966,0.000144691,-0.023812723,-0.003313584,-0.350797552,-0.00227493,-0.003100524,0.796164336,0.101381119,-0.005631958,-0.042461639,-0.00172952,-0.011270059,0.802424231,-0.071107727,0.005872238,-0.017490699,-12.1961049,-0.004342322,-0.002611884,-0.015067788,-0.079463566,0.000197538,-0.003376339,-0.062051322,-0.947122378,-0.396182168,0.001939091,-0.007292937,-0.009886503,46.27167832,-0.007270035,0.002274836,0.096954545,-0.011581224,-0.00051257,92.08947552,-0.031304111,0.034855629,-0.14966707,0.000803222,0.004694039,0.000216717,-0.633862545,-1.264572448,-0.233223042,-2.680411888,2.208402797,-0.206867133,0.012412587,2642.927972,-2.458058741,0.762937063,-1.164367483,-0.034965035,-0.477272727,0.771741259,17.74652098,17.60536713,0.46956993,0.440559441,-0.322377622,0,0.034513762,1,1,HEALHTY
CMP346,-0.146091,0.0197625,0.047086,-0.025341018,-0.01324685,-0.08126479,0.0449241,50999.57966,0.0732671,-0.00326079,0.019681,-0.0031177,-0.047086,0.6661,-28999.9,-7114.337778,-2.521476877,0.000028143,54042.17646,-0.00919286,-1.179105882,-0.025916944,-0.039336,0.1009465,107.5732,0.1522,0.459484845,0.1104478,-0.053857,0.0227665,-17599.9,44211.69619,0.1261814,-4.156576877,0,-0.242915,0.1805,225.1997552,-29000.1,-0.088171,-0.076265634,-0.172182,-0.015665,0.0379675,-0.3860683,0.0262296,0.68615,-9.3,0.485567,0.039336,-1.2578,-6538.237876,-0.0099681,-763.2738831,0.167932,-0.00361813,-0.05050099,0.00563106,-2361.572796,0,0.784699,0.396251,4.574217,1.77956,-3.5338,1.5383,-0.69,6347.9,-24.76463,-1.35,1.3104,0.2,2.8,-2.57,35.5,35.92,1.4625,2.25,3.6,0,-0.00994,1,1,DISTRESS
CMP347,-0.061100175,-0.024557629,0.02500507,-0.105542832,-0.036091528,-0.025340942,-0.058688042,0.001275206,-0.029661713,-0.005432168,0.000953846,72.63697483,-0.02500507,0.106043042,-0.45981049,-0.015583678,-1.653914685,-0.001757493,0.000432245,-0.011588671,-0.199236538,-0.372547273,-0.015776517,0.02629542,-172.3265385,0.154125874,4.738637063,-0.037108305,-0.001290358,-0.002421608,-1.13906542,0.083395455,0.003528811,-2.574136364,15.5901958,-0.045238385,-0.002618234,0.008601528,-0.065455433,0.005296573,-0.140420804,-0.008052308,-0.100472797,-0.08735021,-0.048773405,-0.072701608,0.106838497,-163.7332168,0.10865972,0.015776573,0.020839161,-0.009287063,-0.036851801,515.7328671,-0.002820962,0.000538231,-0.03896293,-0.00065477,-0.005133079,-0.008012696,-0.599363244,-1.310526643,0.018759476,-2.414247203,4.625200699,-0.310370629,0.031818182,2626.727622,-2.183633566,0.770979021,-1.029865734,-0.08041958,-0.384615385,1.42865035,17.46664336,17.34868531,0.487314685,0.486013986,-0.284965035,0,-0.038271713,1,1,HEALHTY
